timestamp,consumption_kwh,voltage_v,current_a,frequency_hz,meter,hour,day_of_week,is_weekend
2020-01-01 00:00:00,0.169,260.824,0.7715,50.009,BR49,0,2,0
2020-01-01 01:00:00,0.094,262.2945,0.529,50.0225,BR49,1,2,0
2020-01-01 02:00:00,0.084,263.098,0.4925,50.0595,BR49,2,2,0
2020-01-01 03:00:00,0.085,263.1515,0.5115000000000001,50.0575,BR49,3,2,0
2020-01-01 04:00:00,0.078,262.1605,0.48,49.9525,BR49,4,2,0
2020-01-01 05:00:00,0.085,259.97950000000003,0.485,50.021499999999996,BR49,5,2,0
2020-01-01 06:00:00,0.095,256.847,0.5135,50.047,BR49,6,2,0
2020-01-01 07:00:00,0.29,251.401,1.375,49.953,BR49,7,2,0
2020-01-01 08:00:00,0.382,247.887,1.7015,49.998000000000005,BR49,8,2,0
2020-01-01 09:00:00,0.831,246.9815,3.3689999999999998,49.918,BR49,9,2,0
2020-01-01 10:00:00,0.627,200.3055,2.825,39.9805,BR49,10,2,0
2020-01-01 11:00:00,0.183,228.6945,0.8875,44.9895,BR49,11,2,0
2020-01-01 12:00:00,0.218,204.7365,1.0445,39.963499999999996,BR49,12,2,0
2020-01-01 13:00:00,0.152,256.92600000000004,0.7525000000000001,49.9975,BR49,13,2,0
2020-01-01 14:00:00,0.088,193.144,0.45599999999999996,37.507,BR49,14,2,0
2020-01-01 15:00:00,0.129,231.859,0.6875,45.0205,BR49,15,2,0
2020-01-01 16:00:00,0.168,256.62600000000003,0.8714999999999999,50.0095,BR49,16,2,0
2020-01-01 17:00:00,0.133,254.9145,0.657,50.0395,BR49,17,2,0
2020-01-01 18:00:00,0.981,252.65949999999998,3.901,50.031,BR49,18,2,0
2020-01-01 19:00:00,0.949,251.43800000000002,3.7990000000000004,50.047000000000004,BR49,19,2,0
2020-01-01 20:00:00,0.5519999999999999,253.769,2.226,49.9805,BR49,20,2,0
2020-01-01 21:00:00,0.195,255.535,0.8709999999999999,49.967,BR49,21,2,0
2020-01-01 22:00:00,0.278,258.0625,1.172,50.013999999999996,BR49,22,2,0
2020-01-01 23:00:00,1.013,259.84000000000003,4.0795,50.0565,BR49,23,2,0
2020-01-02 00:00:00,0.109,262.532,0.591,50.077,BR49,0,3,0
2020-01-02 01:00:00,0.07200000000000001,263.8135,0.477,50.052,BR49,1,3,0
2020-01-02 02:00:00,0.07100000000000001,264.1165,0.4655,50.0745,BR49,2,3,0
2020-01-02 03:00:00,0.08700000000000001,264.20349999999996,0.5335,50.036,BR49,3,3,0
2020-01-02 04:00:00,0.064,263.1765,0.44699999999999995,50.035000000000004,BR49,4,3,0
2020-01-02 05:00:00,0.08600000000000001,261.523,0.505,49.9775,BR49,5,3,0
2020-01-02 06:00:00,0.068,259.24,0.43899999999999995,50.013999999999996,BR49,6,3,0
2020-01-02 07:00:00,0.089,257.1975,0.4875,49.910000000000004,BR49,7,3,0
2020-01-02 08:00:00,0.297,253.86549999999997,1.3695,49.95,BR49,8,3,0
2020-01-02 09:00:00,1.0230000000000001,249.02249999999998,4.288,49.9375,BR49,9,3,0
2020-01-02 10:00:00,0.639,250.612,2.6094999999999997,49.9755,BR49,10,3,0
2020-01-02 11:00:00,0.158,241.789,0.9,47.501999999999995,BR49,11,3,0
2020-01-02 12:00:00,0.7020000000000001,257.39250000000004,2.835,49.9975,BR49,12,3,0
2020-01-02 13:00:00,0.73,258.0245,2.914,49.976,BR49,13,3,0
2020-01-02 14:00:00,0.516,203.1565,2.242,40.082,BR49,14,3,0
2020-01-02 15:00:00,0.0,0.0,0.0,0.0,BR49,15,3,0
2020-01-02 16:00:00,0.0,0.0,0.0,0.0,BR49,16,3,0
2020-01-02 17:00:00,0.0,0.0,0.0,0.0,BR49,17,3,0
2020-01-02 18:00:00,0.29,231.72600000000003,1.4465,47.5,BR49,18,3,0
2020-01-02 19:00:00,0.497,240.526,2.2875,50.0,BR49,19,3,0
2020-01-02 20:00:00,0.521,240.17199999999997,2.3735,50.0,BR49,20,3,0
2020-01-02 21:00:00,0.308,243.15500000000003,1.421,50.0,BR49,21,3,0
2020-01-02 22:00:00,0.247,245.7675,1.1404999999999998,50.0,BR49,22,3,0
2020-01-02 23:00:00,0.149,249.546,0.75,50.0,BR49,23,3,0
2020-01-03 00:00:00,0.08,251.632,0.4725,50.0,BR49,0,4,0
2020-01-03 01:00:00,0.066,252.243,0.4135,50.0,BR49,1,4,0
2020-01-03 02:00:00,0.066,252.00349999999997,0.41500000000000004,50.0,BR49,2,4,0
2020-01-03 03:00:00,0.065,252.1225,0.41150000000000003,50.0,BR49,3,4,0
2020-01-03 04:00:00,0.117,251.17249999999999,0.5925,50.0,BR49,4,4,0
2020-01-03 05:00:00,0.095,248.89050000000003,0.518,50.0,BR49,5,4,0
2020-01-03 06:00:00,0.12,246.68449999999999,0.664,50.001999999999995,BR49,6,4,0
2020-01-03 07:00:00,0.522,253.593,2.133,49.882999999999996,BR49,7,4,0
2020-01-03 08:00:00,0.798,249.26500000000001,3.4195,49.9805,BR49,8,4,0
2020-01-03 09:00:00,0.367,248.7065,1.546,49.9815,BR49,9,4,0
2020-01-03 10:00:00,0.216,252.23049999999998,0.953,49.968,BR49,10,4,0
2020-01-03 11:00:00,0.115,252.5685,0.576,49.942,BR49,11,4,0
2020-01-03 12:00:00,0.066,255.089,0.40449999999999997,49.936,BR49,12,4,0
2020-01-03 13:00:00,0.096,257.0645,0.49450000000000005,50.053000000000004,BR49,13,4,0
2020-01-03 14:00:00,0.137,256.6595,0.64,50.031,BR49,14,4,0
2020-01-03 15:00:00,0.08600000000000001,256.49699999999996,0.4845,50.007999999999996,BR49,15,4,0
2020-01-03 16:00:00,0.084,255.9955,0.5415,49.9685,BR49,16,4,0
2020-01-03 17:00:00,0.187,256.171,0.8225,50.001,BR49,17,4,0
2020-01-03 18:00:00,0.397,254.6715,1.6115,49.9895,BR49,18,4,0
2020-01-03 19:00:00,0.242,252.4815,1.029,49.9625,BR49,19,4,0
2020-01-03 20:00:00,0.598,251.5105,2.4165,49.951,BR49,20,4,0
2020-01-03 21:00:00,0.837,253.291,3.4564999999999997,50.0265,BR49,21,4,0
2020-01-03 22:00:00,0.244,256.521,1.025,50.010000000000005,BR49,22,4,0
2020-01-03 23:00:00,0.198,259.0725,0.85,50.0105,BR49,23,4,0
2020-01-04 00:00:00,0.165,260.404,0.7464999999999999,49.982,BR49,0,5,1
2020-01-04 01:00:00,0.14600000000000002,260.2845,0.671,49.893,BR49,1,5,1
2020-01-04 02:00:00,0.2,261.724,0.875,49.979,BR49,2,5,1
2020-01-04 03:00:00,0.134,262.2185,0.641,50.018,BR49,3,5,1
2020-01-04 04:00:00,0.13,261.38,0.631,49.9955,BR49,4,5,1
2020-01-04 05:00:00,0.13,259.357,0.6285000000000001,49.969,BR49,5,5,1
2020-01-04 06:00:00,0.118,256.5915,0.554,49.9645,BR49,6,5,1
2020-01-04 07:00:00,0.144,255.81900000000002,0.659,49.947,BR49,7,5,1
2020-01-04 08:00:00,0.455,248.90050000000002,2.16,49.999,BR49,8,5,1
2020-01-04 09:00:00,0.157,246.98649999999998,0.7365,50.013999999999996,BR49,9,5,1
2020-01-04 10:00:00,0.16,248.004,0.806,50.028000000000006,BR49,10,5,1
2020-01-04 11:00:00,0.103,212.6075,0.6255,42.53,BR49,11,5,1
2020-01-04 12:00:00,0.111,256.76300000000003,0.5820000000000001,50.029,BR49,12,5,1
2020-01-04 13:00:00,0.16,258.50550000000004,0.8105,50.025,BR49,13,5,1
2020-01-04 14:00:00,0.212,205.3455,1.014,40.0015,BR49,14,5,1
2020-01-04 15:00:00,0.157,243.215,0.8595,47.482,BR49,15,5,1
2020-01-04 16:00:00,0.14,255.4605,0.8109999999999999,49.980000000000004,BR49,16,5,1
2020-01-04 17:00:00,0.17099999999999999,255.9145,0.8089999999999999,50.0115,BR49,17,5,1
2020-01-04 18:00:00,0.401,250.60700000000003,1.8954999999999997,49.998000000000005,BR49,18,5,1
2020-01-04 19:00:00,0.237,252.63400000000001,1.0230000000000001,49.999,BR49,19,5,1
2020-01-04 20:00:00,0.248,252.536,1.061,49.9915,BR49,20,5,1
2020-01-04 21:00:00,0.237,254.1165,1.0125,49.9835,BR49,21,5,1
2020-01-04 22:00:00,0.244,257.1945,1.0285,49.984500000000004,BR49,22,5,1
2020-01-04 23:00:00,0.2,259.5355,0.8705,50.0105,BR49,23,5,1
2020-01-05 00:00:00,0.148,262.094,0.7064999999999999,49.985,BR49,0,6,1
2020-01-05 01:00:00,0.164,262.989,0.7394999999999999,49.9775,BR49,1,6,1
2020-01-05 02:00:00,0.106,263.489,0.549,50.015,BR49,2,6,1
2020-01-05 03:00:00,0.091,263.7215,0.4915,50.007999999999996,BR49,3,6,1
2020-01-05 04:00:00,0.09,262.5225,0.48200000000000004,49.9695,BR49,4,6,1
2020-01-05 05:00:00,0.074,260.9455,0.42800000000000005,49.9755,BR49,5,6,1
2020-01-05 06:00:00,0.085,258.6125,0.46299999999999997,50.0055,BR49,6,6,1
2020-01-05 07:00:00,0.121,256.93649999999997,0.5685,49.952999999999996,BR49,7,6,1
2020-01-05 08:00:00,0.152,252.1515,0.6785,49.963,BR49,8,6,1
2020-01-05 09:00:00,0.9630000000000001,250.80599999999998,4.1175,49.971,BR49,9,6,1
2020-01-05 10:00:00,0.157,251.65349999999998,0.721,49.984,BR49,10,6,1
2020-01-05 11:00:00,0.182,256.30949999999996,0.819,49.952,BR49,11,6,1
2020-01-05 12:00:00,0.205,261.054,0.945,50.007,BR49,12,6,1
2020-01-05 13:00:00,0.33,257.429,1.466,49.9165,BR49,13,6,1
2020-01-05 14:00:00,0.543,257.7795,2.566,49.986000000000004,BR49,14,6,1
2020-01-05 15:00:00,0.162,257.902,0.808,49.982,BR49,15,6,1
2020-01-05 16:00:00,0.178,258.067,0.9209999999999999,49.992000000000004,BR49,16,6,1
2020-01-05 17:00:00,0.66,257.037,2.6535,50.0325,BR49,17,6,1
2020-01-05 18:00:00,0.7999999999999999,252.044,3.2175,50.009499999999996,BR49,18,6,1
2020-01-05 19:00:00,0.399,252.4955,1.7105000000000001,50.013,BR49,19,6,1
2020-01-05 20:00:00,0.278,254.494,1.224,49.9765,BR49,20,6,1
2020-01-05 21:00:00,0.33799999999999997,255.833,1.4525000000000001,50.016000000000005,BR49,21,6,1
2020-01-05 22:00:00,0.828,256.916,3.2775,50.021,BR49,22,6,1
2020-01-05 23:00:00,0.488,260.019,1.9954999999999998,50.06,BR49,23,6,1
2020-01-06 00:00:00,0.182,262.119,0.8245000000000001,50.0835,BR49,0,0,0
2020-01-06 01:00:00,0.096,262.87199999999996,0.5295,49.9935,BR49,1,0,0
2020-01-06 02:00:00,0.091,263.839,0.5135,50.037,BR49,2,0,0
2020-01-06 03:00:00,0.069,264.0835,0.43100000000000005,50.0135,BR49,3,0,0
2020-01-06 04:00:00,0.094,262.777,0.5145,49.979,BR49,4,0,0
2020-01-06 05:00:00,0.066,260.4515,0.44699999999999995,49.93,BR49,5,0,0
2020-01-06 06:00:00,0.066,257.563,0.4325,49.8985,BR49,6,0,0
2020-01-06 07:00:00,0.125,253.77550000000002,0.6105,49.9655,BR49,7,0,0
2020-01-06 08:00:00,0.352,247.09050000000002,1.6815000000000002,49.967,BR49,8,0,0
2020-01-06 09:00:00,0.109,243.921,0.538,49.913,BR49,9,0,0
2020-01-06 10:00:00,0.27,245.10999999999999,1.1825,49.985,BR49,10,0,0
2020-01-06 11:00:00,0.131,250.04299999999998,0.622,49.9405,BR49,11,0,0
2020-01-06 12:00:00,0.145,253.54000000000002,0.6865,49.957499999999996,BR49,12,0,0
2020-01-06 13:00:00,0.537,254.91,2.2024999999999997,49.965999999999994,BR49,13,0,0
2020-01-06 14:00:00,0.304,255.5565,1.286,49.8885,BR49,14,0,0
2020-01-06 15:00:00,0.162,257.817,0.732,50.0025,BR49,15,0,0
2020-01-06 16:00:00,0.34,254.94299999999998,1.4754999999999998,49.9385,BR49,16,0,0
2020-01-06 17:00:00,0.625,254.1645,2.4869999999999997,50.001,BR49,17,0,0
2020-01-06 18:00:00,0.591,252.084,2.448,50.0175,BR49,18,0,0
2020-01-06 19:00:00,0.445,251.548,1.8555,49.9985,BR49,19,0,0
2020-01-06 20:00:00,0.263,253.09650000000002,1.105,49.947500000000005,BR49,20,0,0
2020-01-06 21:00:00,0.23,255.231,0.9855,50.0385,BR49,21,0,0
2020-01-06 22:00:00,0.251,257.431,1.0565,49.995,BR49,22,0,0
2020-01-06 23:00:00,0.13,260.2605,0.612,50.0145,BR49,23,0,0
2020-01-07 00:00:00,0.112,261.601,0.5900000000000001,50.027,BR49,0,1,0
2020-01-07 01:00:00,0.098,261.5525,0.529,49.983,BR49,1,1,0
2020-01-07 02:00:00,0.077,262.3045,0.458,50.0025,BR49,2,1,0
2020-01-07 03:00:00,0.067,263.01,0.42400000000000004,50.0235,BR49,3,1,0
2020-01-07 04:00:00,0.06,263.021,0.4035,50.0215,BR49,4,1,0
2020-01-07 05:00:00,0.066,261.356,0.41,49.9955,BR49,5,1,0
2020-01-07 06:00:00,0.073,258.971,0.4295,49.922000000000004,BR49,6,1,0
2020-01-07 07:00:00,0.083,256.9775,0.43899999999999995,49.89,BR49,7,1,0
2020-01-07 08:00:00,0.395,251.24450000000002,1.8844999999999998,50.0055,BR49,8,1,0
2020-01-07 09:00:00,0.277,247.7265,1.204,49.982,BR49,9,1,0
2020-01-07 10:00:00,0.34,246.41950000000003,1.4344999999999999,49.9985,BR49,10,1,0
2020-01-07 11:00:00,0.65,251.9535,2.7035,49.9955,BR49,11,1,0
2020-01-07 12:00:00,0.167,244.419,0.8195,47.469,BR49,12,1,0
2020-01-07 13:00:00,0.532,256.4305,2.19,49.9625,BR49,13,1,0
2020-01-07 14:00:00,0.341,204.81150000000002,1.3975,39.948,BR49,14,1,0
2020-01-07 15:00:00,0.159,231.792,0.8825,44.957499999999996,BR49,15,1,0
2020-01-07 16:00:00,0.13,258.415,0.6685,49.957499999999996,BR49,16,1,0
2020-01-07 17:00:00,0.11800000000000001,257.171,0.6395000000000001,50.0125,BR49,17,1,0
2020-01-07 18:00:00,0.205,253.7355,0.891,49.9795,BR49,18,1,0
2020-01-07 19:00:00,0.584,251.13899999999998,2.391,49.9765,BR49,19,1,0
2020-01-07 20:00:00,0.759,251.171,3.0445,49.9795,BR49,20,1,0
2020-01-07 21:00:00,0.491,228.1415,2.092,45.003,BR49,21,1,0
2020-01-07 22:00:00,0.383,231.5915,1.8285,45.0165,BR49,22,1,0
2020-01-07 23:00:00,0.221,260.142,0.9730000000000001,50.0255,BR49,23,1,0
2020-01-08 00:00:00,0.079,237.67849999999999,0.5429999999999999,47.5075,BR49,0,2,0
2020-01-08 01:00:00,0.078,250.138,0.45999999999999996,50.0,BR49,1,2,0
2020-01-08 02:00:00,0.135,250.6745,0.6285000000000001,50.0,BR49,2,2,0
2020-01-08 03:00:00,0.111,250.6275,0.5935,50.0,BR49,3,2,0
2020-01-08 04:00:00,0.091,250.356,0.485,50.0,BR49,4,2,0
2020-01-08 05:00:00,0.119,249.52849999999998,0.601,50.0,BR49,5,2,0
2020-01-08 06:00:00,0.136,247.54250000000002,0.6825,50.0,BR49,6,2,0
2020-01-08 07:00:00,0.091,242.342,0.506,50.0,BR49,7,2,0
2020-01-08 08:00:00,0.274,240.4105,1.4324999999999999,50.0,BR49,8,2,0
2020-01-08 09:00:00,0.117,238.50799999999998,0.6094999999999999,50.0,BR49,9,2,0
2020-01-08 10:00:00,0.111,238.67400000000004,0.583,50.0,BR49,10,2,0
2020-01-08 11:00:00,0.235,228.45999999999998,1.1555,47.504000000000005,BR49,11,2,0
2020-01-08 12:00:00,0.457,254.8545,1.984,49.988,BR49,12,2,0
2020-01-08 13:00:00,0.258,256.179,1.159,50.065,BR49,13,2,0
2020-01-08 14:00:00,0.114,230.0015,0.623,45.0015,BR49,14,2,0
2020-01-08 15:00:00,0.128,259.0955,0.6255,49.976,BR49,15,2,0
2020-01-08 16:00:00,0.6950000000000001,257.0835,2.759,49.9655,BR49,16,2,0
2020-01-08 17:00:00,0.9680000000000001,256.986,3.78,49.983,BR49,17,2,0
2020-01-08 18:00:00,0.19799999999999998,255.18800000000002,0.8734999999999999,50.013,BR49,18,2,0
2020-01-08 19:00:00,0.209,255.15300000000002,0.9205,50.033,BR49,19,2,0
2020-01-08 20:00:00,0.359,255.8795,1.4815,49.989,BR49,20,2,0
2020-01-08 21:00:00,0.274,257.408,1.152,50.033,BR49,21,2,0
2020-01-08 22:00:00,0.303,260.33299999999997,1.2550000000000001,50.0285,BR49,22,2,0
2020-01-08 23:00:00,0.107,264.04900000000004,0.5885,50.038,BR49,23,2,0
2020-01-09 00:00:00,0.117,264.44,0.5865,50.033,BR49,0,3,0
2020-01-09 01:00:00,0.148,264.995,0.704,49.989999999999995,BR49,1,3,0
2020-01-09 02:00:00,0.083,265.6665,0.5025000000000001,50.0095,BR49,2,3,0
2020-01-09 03:00:00,0.083,266.31100000000004,0.5055,50.013,BR49,3,3,0
2020-01-09 04:00:00,0.073,265.4365,0.45549999999999996,50.0295,BR49,4,3,0
2020-01-09 05:00:00,0.079,263.008,0.471,49.984500000000004,BR49,5,3,0
2020-01-09 06:00:00,0.091,261.84450000000004,0.4795,50.015,BR49,6,3,0
2020-01-09 07:00:00,0.081,259.044,0.4405,49.9975,BR49,7,3,0
2020-01-09 08:00:00,0.109,256.0625,0.5235000000000001,50.056,BR49,8,3,0
2020-01-09 09:00:00,0.488,252.471,2.1825,50.0265,BR49,9,3,0
2020-01-09 10:00:00,0.215,251.50500000000002,0.9974999999999999,50.0335,BR49,10,3,0
2020-01-09 11:00:00,0.116,215.42199999999997,0.737,42.5045,BR49,11,3,0
2020-01-09 12:00:00,0.478,240.45549999999997,2.1535,47.5085,BR49,12,3,0
2020-01-09 13:00:00,0.251,244.84499999999997,1.2595,47.5225,BR49,13,3,0
2020-01-09 14:00:00,0.15,256.7085,0.8275,50.0075,BR49,14,3,0
2020-01-09 15:00:00,0.257,255.97449999999998,1.179,50.009499999999996,BR49,15,3,0
2020-01-09 16:00:00,0.225,257.769,1.1215,50.003,BR49,16,3,0
2020-01-09 17:00:00,0.221,257.0535,1.0095,49.993,BR49,17,3,0
2020-01-09 18:00:00,0.691,252.873,2.81,49.971500000000006,BR49,18,3,0
2020-01-09 19:00:00,0.902,249.40949999999998,3.7939999999999996,50.028,BR49,19,3,0
2020-01-09 20:00:00,0.804,249.69250000000002,3.2589999999999995,49.999,BR49,20,3,0
2020-01-09 21:00:00,0.6950000000000001,252.51350000000002,2.8024999999999998,50.0245,BR49,21,3,0
2020-01-09 22:00:00,0.455,253.948,1.8760000000000001,50.009,BR49,22,3,0
2020-01-09 23:00:00,0.166,258.414,0.761,50.0465,BR49,23,3,0
2020-01-10 00:00:00,0.173,259.93850000000003,0.9324999999999999,50.0165,BR49,0,4,0
2020-01-10 01:00:00,0.115,260.899,0.5835,50.0285,BR49,1,4,0
2020-01-10 02:00:00,0.084,261.658,0.46449999999999997,49.984500000000004,BR49,2,4,0
2020-01-10 03:00:00,0.084,261.8995,0.4655,50.0235,BR49,3,4,0
2020-01-10 04:00:00,0.075,261.162,0.4225,50.0115,BR49,4,4,0
2020-01-10 05:00:00,0.089,259.0315,0.475,50.0135,BR49,5,4,0
2020-01-10 06:00:00,0.07200000000000001,259.43,0.40449999999999997,50.0115,BR49,6,4,0
2020-01-10 07:00:00,0.096,257.32399999999996,0.47800000000000004,50.0215,BR49,7,4,0
2020-01-10 08:00:00,0.977,250.1935,4.0985,49.953500000000005,BR49,8,4,0
2020-01-10 09:00:00,1.082,247.3705,4.4615,49.9795,BR49,9,4,0
2020-01-10 10:00:00,0.6980000000000001,246.589,2.8475,50.060500000000005,BR49,10,4,0
2020-01-10 11:00:00,0.783,251.737,3.1350000000000002,50.0595,BR49,11,4,0
2020-01-10 12:00:00,0.96,254.603,3.8280000000000003,50.0435,BR49,12,4,0
2020-01-10 13:00:00,0.772,230.8735,3.3205,45.033,BR49,13,4,0
2020-01-10 14:00:00,0.414,216.7035,1.874,42.5065,BR49,14,4,0
2020-01-10 15:00:00,0.9339999999999999,253.382,3.768,49.9925,BR49,15,4,0
2020-01-10 16:00:00,0.569,255.5015,2.2489999999999997,49.888,BR49,16,4,0
2020-01-10 17:00:00,0.71,255.30100000000002,2.8024999999999998,50.027,BR49,17,4,0
2020-01-10 18:00:00,0.78,250.978,3.1345,50.0,BR49,18,4,0
2020-01-10 19:00:00,1.0010000000000001,249.26799999999997,4.028499999999999,49.9965,BR49,19,4,0
2020-01-10 20:00:00,0.791,250.6905,3.1755,49.973,BR49,20,4,0
2020-01-10 21:00:00,0.639,253.794,2.572,50.021499999999996,BR49,21,4,0
2020-01-10 22:00:00,0.8059999999999999,256.1705,3.182,50.0265,BR49,22,4,0
2020-01-10 23:00:00,0.836,259.7565,3.2555,50.05,BR49,23,4,0
2020-01-11 00:00:00,0.124,261.613,0.6265,50.035000000000004,BR49,0,5,1
2020-01-11 01:00:00,0.158,262.225,0.7375,50.025999999999996,BR49,1,5,1
2020-01-11 02:00:00,0.085,262.001,0.5185,50.048500000000004,BR49,2,5,1
2020-01-11 03:00:00,0.069,261.97249999999997,0.4495,50.059,BR49,3,5,1
2020-01-11 04:00:00,0.073,261.565,0.4585,50.023,BR49,4,5,1
2020-01-11 05:00:00,0.08700000000000001,259.5775,0.47400000000000003,49.978500000000004,BR49,5,5,1
2020-01-11 06:00:00,0.272,254.754,1.3465,49.973,BR49,6,5,1
2020-01-11 07:00:00,0.076,251.30599999999998,0.441,49.9805,BR49,7,5,1
2020-01-11 08:00:00,0.747,248.22449999999998,3.0225,50.016000000000005,BR49,8,5,1
2020-01-11 09:00:00,0.808,247.50949999999997,3.287,49.9205,BR49,9,5,1
2020-01-11 10:00:00,0.949,249.2195,3.938,50.0945,BR49,10,5,1
2020-01-11 11:00:00,1.041,251.031,4.1865000000000006,50.007999999999996,BR49,11,5,1
2020-01-11 12:00:00,0.7999999999999999,251.3605,3.2685000000000004,50.0255,BR49,12,5,1
2020-01-11 13:00:00,0.244,255.776,1.041,50.031,BR49,13,5,1
2020-01-11 14:00:00,0.629,255.3925,2.652,49.9935,BR49,14,5,1
2020-01-11 15:00:00,0.841,256.953,3.649,49.965999999999994,BR49,15,5,1
2020-01-11 16:00:00,0.744,256.70799999999997,2.9305,50.0045,BR49,16,5,1
2020-01-11 17:00:00,0.734,254.92249999999999,2.903,50.03,BR49,17,5,1
2020-01-11 18:00:00,0.789,250.334,3.1695,50.018,BR49,18,5,1
2020-01-11 19:00:00,1.052,248.282,4.256,50.019,BR49,19,5,1
2020-01-11 20:00:00,0.439,250.2335,1.846,49.9955,BR49,20,5,1
2020-01-11 21:00:00,0.227,253.32199999999997,0.9955,50.0195,BR49,21,5,1
2020-01-11 22:00:00,0.533,255.4725,2.1445,49.945499999999996,BR49,22,5,1
2020-01-11 23:00:00,0.492,259.2,1.97,50.0305,BR49,23,5,1
2020-01-12 00:00:00,0.135,261.9225,0.6839999999999999,50.013999999999996,BR49,0,6,1
2020-01-12 01:00:00,0.14,262.3495,0.6839999999999999,50.003,BR49,1,6,1
2020-01-12 02:00:00,0.169,262.611,0.7995,50.007,BR49,2,6,1
2020-01-12 03:00:00,0.094,262.8275,0.5495,49.9975,BR49,3,6,1
2020-01-12 04:00:00,0.088,262.261,0.532,50.019999999999996,BR49,4,6,1
2020-01-12 05:00:00,0.097,259.783,0.544,50.0095,BR49,5,6,1
2020-01-12 06:00:00,0.08700000000000001,257.79650000000004,0.501,50.0295,BR49,6,6,1
2020-01-12 07:00:00,0.088,254.04450000000003,0.504,50.0055,BR49,7,6,1
2020-01-12 08:00:00,0.15,250.3825,0.787,49.9975,BR49,8,6,1
2020-01-12 09:00:00,1.082,249.20850000000002,4.558999999999999,49.991499999999995,BR49,9,6,1
2020-01-12 10:00:00,0.769,249.77100000000002,3.163,49.9985,BR49,10,6,1
2020-01-12 11:00:00,0.993,247.52800000000002,4.0415,49.951,BR49,11,6,1
2020-01-12 12:00:00,0.969,253.23000000000002,3.8695,49.9645,BR49,12,6,1
2020-01-12 13:00:00,0.767,257.4745,3.036,49.9895,BR49,13,6,1
2020-01-12 14:00:00,0.717,246.3295,2.8615000000000004,47.529,BR49,14,6,1
2020-01-12 15:00:00,0.318,259.2955,1.406,50.027,BR49,15,6,1
2020-01-12 16:00:00,0.949,255.81550000000001,3.7600000000000002,49.95,BR49,16,6,1
2020-01-12 17:00:00,0.887,254.5375,3.559,50.031,BR49,17,6,1
2020-01-12 18:00:00,0.496,249.9185,2.199,50.0075,BR49,18,6,1
2020-01-12 19:00:00,0.307,249.91950000000003,1.3415,50.0,BR49,19,6,1
2020-01-12 20:00:00,0.841,250.15050000000002,3.4159999999999995,50.0015,BR49,20,6,1
2020-01-12 21:00:00,0.909,252.14749999999998,3.6485,50.007,BR49,21,6,1
2020-01-12 22:00:00,0.8119999999999999,255.502,3.2354999999999996,49.983,BR49,22,6,1
2020-01-12 23:00:00,0.186,260.55100000000004,0.857,50.0095,BR49,23,6,1
2020-01-13 00:00:00,0.10300000000000001,262.615,0.5215,50.0305,BR49,0,0,0
2020-01-13 01:00:00,0.159,263.2875,0.7030000000000001,50.0075,BR49,1,0,0
2020-01-13 02:00:00,0.112,263.4565,0.579,50.022000000000006,BR49,2,0,0
2020-01-13 03:00:00,0.096,263.427,0.511,50.0075,BR49,3,0,0
2020-01-13 04:00:00,0.097,262.227,0.505,50.0015,BR49,4,0,0
2020-01-13 05:00:00,0.14,260.2505,0.6445000000000001,50.041,BR49,5,0,0
2020-01-13 06:00:00,0.147,256.794,0.6759999999999999,49.9655,BR49,6,0,0
2020-01-13 07:00:00,0.097,254.07750000000001,0.47050000000000003,49.964999999999996,BR49,7,0,0
2020-01-13 08:00:00,0.196,251.158,0.915,50.039,BR49,8,0,0
2020-01-13 09:00:00,0.934,247.5915,3.8615000000000004,49.9965,BR49,9,0,0
2020-01-13 10:00:00,0.27,246.738,1.1715,50.007999999999996,BR49,10,0,0
2020-01-13 11:00:00,0.226,247.57750000000001,0.9789999999999999,49.987,BR49,11,0,0
2020-01-13 12:00:00,0.20199999999999999,254.34,0.8845000000000001,50.0015,BR49,12,0,0
2020-01-13 13:00:00,0.615,255.7835,2.4645,50.046499999999995,BR49,13,0,0
2020-01-13 14:00:00,0.912,254.36950000000002,3.777,49.935500000000005,BR49,14,0,0
2020-01-13 15:00:00,0.504,254.6205,2.059,49.97,BR49,15,0,0
2020-01-13 16:00:00,0.174,253.93699999999998,0.779,49.979,BR49,16,0,0
2020-01-13 17:00:00,0.314,239.26799999999997,1.41,47.486000000000004,BR49,17,0,0
2020-01-13 18:00:00,0.236,248.152,1.0225,50.0295,BR49,18,0,0
2020-01-13 19:00:00,0.765,248.115,3.3335,49.989,BR49,19,0,0
2020-01-13 20:00:00,0.573,250.78699999999998,2.3695,49.9815,BR49,20,0,0
2020-01-13 21:00:00,0.358,254.33,1.5335,50.003,BR49,21,0,0
2020-01-13 22:00:00,0.355,128.35750000000002,1.9115000000000002,25.0095,BR49,22,0,0
2020-01-13 23:00:00,0.351,260.852,1.5925,50.0495,BR49,23,0,0
2020-01-14 00:00:00,0.192,262.216,0.889,50.038,BR49,0,1,0
2020-01-14 01:00:00,0.126,263.7795,0.662,50.0,BR49,1,1,0
2020-01-14 02:00:00,0.1,264.2975,0.548,50.012,BR49,2,1,0
2020-01-14 03:00:00,0.10200000000000001,264.562,0.5465,49.979,BR49,3,1,0
2020-01-14 04:00:00,0.095,263.9975,0.5225,50.007999999999996,BR49,4,1,0
2020-01-14 05:00:00,0.089,261.15700000000004,0.49799999999999994,49.962,BR49,5,1,0
