timestamp,consumption_kwh,voltage_v,current_a,frequency_hz,meter,day_of_week,is_weekend
2020-03-26,5.099,256.8874166666667,0.9902708333333333,49.5898125,BR49,3,0
2020-03-27,5.388,255.8249375,1.0538125,49.26166666666666,BR49,4,0
2020-03-28,8.451,256.1144375,1.6348541666666667,49.813520833333335,BR49,5,1
2020-03-29,5.166,253.7976666666667,0.9977916666666666,49.28572916666667,BR49,6,1
2020-03-30,5.432,254.67297916666666,1.0518333333333334,49.462250000000004,BR49,0,0
2020-03-31,5.935,249.04266666666666,1.1561458333333334,48.42752083333333,BR49,1,0
2020-04-01,5.244,255.99822916666665,0.9889375,49.9726875,BR49,2,0
2020-04-02,5.62,256.22897916666665,1.0460625000000001,50.020937499999995,BR49,3,0
2020-04-03,5.563,255.04229166666667,1.0625208333333334,49.48820833333333,BR49,4,0
2020-04-04,5.312,252.21233333333333,1.045375,48.747625,BR49,5,1
2020-04-05,5.532,254.09868749999998,1.1016249999999999,49.37922916666666,BR49,6,1
2020-04-06,4.632,251.13325,0.9153333333333333,48.96810416666666,BR49,0,0
2020-04-07,5.109,257.862375,0.9526875,50.013687499999996,BR49,1,0
2020-04-08,6.05,256.8514791666667,1.1032916666666668,50.00247916666667,BR49,2,0
2020-04-09,5.218,256.6300625,1.0072708333333333,49.901854166666666,BR49,3,0
2020-04-10,5.069,254.65254166666668,0.9600624999999999,49.48018750000001,BR49,4,0
2020-04-11,5.816,237.30608333333333,1.1324375000000002,46.45722916666667,BR49,5,1
2020-04-12,6.337,253.09289583333333,1.164625,49.79754166666667,BR49,6,1
2020-04-13,7.06,254.08350000000002,1.2933333333333332,49.98766666666667,BR49,0,0
2020-04-14,7.528,253.21856250000002,1.3631666666666669,49.7961875,BR49,1,0
2020-04-15,7.29,252.68852083333334,1.3563958333333335,49.8025625,BR49,2,0
2020-04-16,9.369,253.01745833333334,1.7187916666666667,49.89789583333334,BR49,3,0
2020-04-17,7.247,198.728375,1.4214166666666666,39.163020833333334,BR49,4,0
2020-04-18,8.164,246.10941666666668,1.6085,48.44564583333333,BR49,5,1
2020-04-19,7.858,247.70141666666666,1.4840000000000002,48.664145833333336,BR49,6,1
2020-04-20,6.981,254.09704166666668,1.2856875,49.498062499999996,BR49,0,0
2020-04-21,5.511,227.1115,1.07425,44.26445833333333,BR49,1,0
2020-04-22,6.119,251.72689583333334,1.1807291666666666,49.14689583333333,BR49,2,0
2020-04-23,7.027,252.7998125,1.3211249999999999,49.385666666666665,BR49,3,0
2020-04-24,6.28,254.27075000000002,1.1807916666666667,50.00895833333333,BR49,4,0
2020-04-25,6.658,256.33110416666665,1.2107708333333334,50.012166666666666,BR49,5,1
2020-04-26,5.983,220.4352291666667,1.1878541666666667,42.720062500000004,BR49,6,1
2020-04-27,4.868,229.13904166666669,1.0015,44.289541666666665,BR49,0,0
2020-04-28,5.008,210.930625,1.0435833333333333,41.46447916666667,BR49,1,0
2020-04-29,8.001,255.701,1.4566249999999998,50.01175,BR49,2,0
2020-04-30,7.881,254.2490625,1.410125,49.90975,BR49,3,0
2020-05-01,6.791,249.009375,1.2727291666666667,48.555375000000005,BR49,4,0
2020-05-02,6.9399999999999995,228.1476875,1.2773541666666666,44.90775,BR49,5,1
2020-05-03,7.35,242.61529166666665,1.2930208333333333,47.813875,BR49,6,1
2020-05-04,7.779,235.3966875,1.4978333333333333,46.54629166666667,BR49,0,0
2020-05-05,8.393,254.28585416666667,1.4826666666666666,49.89552083333333,BR49,1,0
2020-05-06,7.754,255.4453125,1.3833541666666667,50.020812500000005,BR49,2,0
2020-05-07,6.818,219.77358333333333,1.3980833333333333,43.0669375,BR49,3,0
2020-05-08,6.876,245.6724375,1.289625,48.63645833333333,BR49,4,0
2020-05-09,7.062,251.5555,1.301875,49.9793125,BR49,5,1
2020-05-10,6.529,227.60789583333332,1.227875,44.50391666666667,BR49,6,1
2020-05-11,5.878,248.7118125,1.087,48.3488125,BR49,0,0
2020-05-12,7.24,251.35679166666665,1.3500208333333332,49.483375,BR49,1,0
2020-05-13,8.05,248.25204166666666,1.4700208333333333,49.076875,BR49,2,0
2020-05-14,0.0,,,,BR49,3,0
2020-05-15,0.0,,,,BR49,4,0
2020-05-16,8.638,246.39120833333334,1.6017916666666667,49.49002083333333,BR49,5,1
2020-05-17,7.175,246.89360416666665,1.3615625,49.599916666666665,BR49,6,1
2020-05-18,8.54,246.80575,1.5866666666666667,49.89883333333333,BR49,0,0
2020-05-19,8.809,242.951625,1.6539375,48.9736875,BR49,1,0
2020-05-20,8.345,238.48227083333333,1.5847499999999999,47.91985416666667,BR49,2,0
2020-05-21,18.445,233.17647916666667,3.3035208333333332,47.2183125,BR49,3,0
2020-05-22,19.724,244.41333333333333,3.5327916666666668,49.995125,BR49,4,0
2020-05-23,26.133,241.9473125,4.698291666666666,49.99127083333334,BR49,5,1
2020-05-24,33.163,241.85083333333333,5.868854166666667,50.00058333333333,BR49,6,1
2020-05-25,25.537,223.79014583333336,4.672458333333334,46.240874999999996,BR49,0,0
2020-05-26,30.123,239.5665625,5.441395833333333,49.904333333333334,BR49,1,0
2020-05-27,31.062,227.40039583333333,5.542291666666667,47.218375,BR49,2,0
2020-05-28,32.482,238.03014583333334,5.784458333333333,48.3661875,BR49,3,0
2020-05-29,19.565,147.6922708333333,3.6882083333333333,30.936083333333332,BR49,4,0
2020-05-30,17.247,246.4259375,3.0885208333333334,49.2611875,BR49,5,1
2020-05-31,8.998,231.88856249999998,1.7355208333333332,45.424,BR49,6,1
2020-06-01,16.249,239.06645833333332,2.9276874999999998,47.52258333333334,BR49,0,0
